station_name,station_lat,station_long,census_tract,average_ridership,percent_minority,percent_employed,total_pop,income_per_cap,percent_poverty,percent_transit,percent_walk,total_num_jobs,average_pop,average_num_jobs,mean_commute,bus_dist,rail_dist,professional,service,office,construction,production,bus_lat,bus_long,rail_lat,rail_long
32035,38.999388,-77.031555,24031702500,3.424242424,0.623,0.689415042,6462,47719,0.165,0.388,0.067,16264,923.1428571,2323.428571,32.3,0.018342549,0.617129658,61.9,10.8,22,3,2.2,38.999232,-77.031486,38.993841,-77.031321
32001,38.985404,-77.023082,24031702500,7.484848485,0.623,0.689415042,6462,47719,0.165,0.388,0.067,16264,923.1428571,2323.428571,32.3,0.19477519,1.177785744,61.9,10.8,22,3,2.2,38.986438,-77.021263,38.993841,-77.031321
32036,38.997033,-77.025608,24031702500,8.181818182,0.623,0.689415042,6462,47719,0.165,0.388,0.067,16264,923.1428571,2323.428571,32.3,0.027649152,0.608059778,61.9,10.8,22,3,2.2,38.997146,-77.025893,38.993841,-77.031321
32006,38.987,-77.029417,24031702500,3.505050505,0.623,0.689415042,6462,47719,0.165,0.388,0.067,16264,923.1428571,2323.428571,32.3,0.038871222,0.77827985,61.9,10.8,22,3,2.2,38.987152,-77.029822,38.993841,-77.031321
32012,38.994896,-77.029532,24031702500,8.747474747,0.623,0.689415042,6462,47719,0.165,0.388,0.067,16264,923.1428571,2323.428571,32.3,0.116534097,0.194075951,61.9,10.8,22,3,2.2,38.993991,-77.030212,38.993841,-77.031321
32043,38.997445,-77.023894,24031702500,2.818181818,0.623,0.689415042,6462,47719,0.165,0.388,0.067,16264,923.1428571,2323.428571,32.3,0.151442046,0.756675736,61.9,10.8,22,3,2.2,38.996451,-77.025092,38.993841,-77.031321
32034,38.994035,-77.030371,24031702500,6.696969697,0.623,0.689415042,6462,47719,0.165,0.388,0.067,16264,923.1428571,2323.428571,32.3,0.014586073,0.084887666,61.9,10.8,22,3,2.2,38.993991,-77.030212,38.993841,-77.031321
31315,38.964544,-77.075135,11001001401,11.47474747,0.238,0.523894331,3369,87803,0.074,0.353,0.024,489,3369,489,32.4,0.019106002,1.027602953,82,6.2,10.9,0.6,0.3,38.964675,-77.075278,38.960744,-77.085969
31320,38.936298,-77.087128,11001000801,10.70707071,0.252,0.477414449,6575,100641,0.14,0.114,0.05,1622,6575,1622,25.5,0.056624588,1.435346549,74.6,7.3,16.8,0.8,0.6,38.936768,-77.086876,38.947808,-77.079615
31515,38.952369,-77.002721,11001009508,14.55555556,0.905,0.501697571,3829,32825,0.077,0.41,0.005,596,3829,596,30.7,0.013526598,0.081059334,42.5,27,25,2.1,3.5,38.952258,-77.002785,38.951777,-77.002174
32214,38.957037,-77.359718,51059482203,9.858585859,0.257,0.600101497,3941,92190,0.047,0.049,0.032,22879,437.8888889,2542.111111,25.2,2.105800036,1.980008608,71.2,7.2,19.1,0,2.5,38.951832,-77.383133,38.947753,-77.340179
32219,38.955314,-77.368416,51059482203,1.909090909,0.257,0.600101497,3941,92190,0.047,0.049,0.032,22879,437.8888889,2542.111111,25.2,1.330194439,2.582451184,71.2,7.2,19.1,0,2.5,38.951832,-77.383133,38.947753,-77.340179
32216,38.959633,-77.358741,51059482203,2.090909091,0.257,0.600101497,3941,92190,0.047,0.049,0.032,22879,437.8888889,2542.111111,25.2,2.280554993,2.078775447,71.2,7.2,19.1,0,2.5,38.951832,-77.383133,38.947753,-77.340179
32224,38.955171,-77.363094,51059482203,2.636363636,0.257,0.600101497,3941,92190,0.047,0.049,0.032,22879,437.8888889,2542.111111,25.2,1.772131303,2.146371147,71.2,7.2,19.1,0,2.5,38.951832,-77.383133,38.947753,-77.340179
32210,38.962524,-77.361902,51059482203,1.818181818,0.257,0.600101497,3941,92190,0.047,0.049,0.032,22879,437.8888889,2542.111111,25.2,2.187135716,2.495189716,71.2,7.2,19.1,0,2.5,38.951832,-77.383133,38.947753,-77.340179
32212,38.960574,-77.356324,51059482203,1.393939394,0.257,0.600101497,3941,92190,0.047,0.049,0.032,22879,437.8888889,2542.111111,25.2,2.513685462,1.995351752,71.2,7.2,19.1,0,2.5,38.951832,-77.383133,38.947753,-77.340179
32225,38.964208,-77.35428,51059482203,0.919191919,0.257,0.600101497,3941,92190,0.047,0.049,0.032,22879,437.8888889,2542.111111,25.2,2.849178775,2.198753975,71.2,7.2,19.1,0,2.5,38.951832,-77.383133,38.947753,-77.340179
32217,38.95534,-77.357611,51059482203,2.646464646,0.257,0.600101497,3941,92190,0.047,0.049,0.032,22879,437.8888889,2542.111111,25.2,2.241129049,1.727429346,71.2,7.2,19.1,0,2.5,38.951832,-77.383133,38.947753,-77.340179
32211,38.962095,-77.358815,51059482203,0.171717172,0.257,0.600101497,3941,92190,0.047,0.049,0.032,22879,437.8888889,2542.111111,25.2,2.392428043,2.267161589,71.2,7.2,19.1,0,2.5,38.951832,-77.383133,38.947753,-77.340179
32215,38.9492,-77.3368,51059482202,17.09090909,0.35,0.625,3144,58706,0.083,0.048,0.056,11195,786,2798.75,22.7,4.017325024,0.333577386,61,12.8,19.8,2,4.4,38.951832,-77.383133,38.947753,-77.340179
32218,38.960084,-77.353414,51059482202,1.777777778,0.35,0.625,3144,58706,0.083,0.048,0.056,11195,786,2798.75,22.7,2.728662593,1.785997529,61,12.8,19.8,2,4.4,38.951832,-77.383133,38.947753,-77.340179
32213,38.955079,-77.351649,51059482202,5.292929293,0.35,0.625,3144,58706,0.083,0.048,0.056,11195,786,2798.75,22.7,2.746305491,1.283501367,61,12.8,19.8,2,4.4,38.951832,-77.383133,38.947753,-77.340179
32220,38.951443,-77.340377,51059482202,5.565656566,0.35,0.625,3144,58706,0.083,0.048,0.056,11195,786,2798.75,22.7,3.697523527,0.410666385,61,12.8,19.8,2,4.4,38.951832,-77.383133,38.947753,-77.340179
32011,38.983627,-77.006311,24031701800,4.848484848,0.524,0.574269481,4928,45290,0.101,0.322,0.045,1449,2464,724.5,36.7,0.449081252,1.34250679,52.7,17.3,16,3.7,10.2,38.980877,-77.010116,38.975532,-77.017834
32010,38.98128,-77.011336,24031701800,3.838383838,0.524,0.574269481,4928,45290,0.101,0.322,0.045,1449,2464,724.5,36.7,0.00836563,0.850888271,52.7,17.3,16,3.7,10.2,38.981209,-77.011368,38.975532,-77.017834
31712,38.894474,-76.974828,11001007903,27.66666667,0.83,0.482739726,1825,30401,0.268,0.381,0.038,209,1825,209,35.1,0.156531771,0.976403527,57.2,21.2,17.8,1.1,2.6,38.893185,-76.975555,38.88594,-76.977485
32056,38.995681,-77.038721,24031702602,4.313131313,0.502,0.660574949,4870,39187,0.18,0.34,0.022,357,4870,357,33,0.052568441,0.671447227,70.5,12.5,12.4,0,4.6,38.995379,-77.038253,38.993841,-77.031321
31065,38.880705,-77.08596,51013101803,16.44444444,0.292,0.748894349,4070,68677,0.054,0.282,0.021,582,1356.666667,194,30,0.120722596,1.142039279,72.6,5.4,16.5,1.6,4,38.880924,-77.087326,38.886373,-77.096963
31032,38.88081,-77.090792,51013101803,7.575757576,0.292,0.748894349,4070,68677,0.054,0.282,0.021,582,1356.666667,194,30,0.019487526,0.817278957,72.6,5.4,16.5,1.6,4,38.880637,-77.090828,38.886373,-77.096963
31070,38.873755,-77.089233,51013101803,11.1010101,0.292,0.748894349,4070,68677,0.054,0.282,0.021,582,1356.666667,194,30,0.014567998,1.554441156,72.6,5.4,16.5,1.6,4,38.873652,-77.089337,38.886373,-77.096963
32053,38.999378,-77.097882,24031705000,8.666666667,0.225,0.477952936,4377,69694,0.042,0.183,0.161,5466,4377,5466,27.5,0.011197779,0.083412005,82.8,7.4,7.5,1.2,1.1,38.99929,-77.097945,38.999947,-77.097253
32057,39.014716,-77.107143,24031704404,1.868686869,0.298,0.49107497,5042,58944,0.033,0.198,0.069,1707,5042,1707,32.1,0.834729294,1.626558972,73,8.6,14.8,1.6,2.1,39.009887,-77.11454,39.029158,-77.10415
32019,38.990249,-77.02935,24031702601,5.575757576,0.551,0.696373286,4522,45123,0.098,0.534,0.057,1541,4522,1541,33.3,0.241801409,0.434219587,72.1,10.3,11,1,5.7,38.991092,-77.026771,38.993841,-77.031321
31902,38.876528,-77.12712,51013101300,8.848484848,0.249,0.616343089,6902,66343,0.048,0.224,0.052,1261,6902,1261,27.1,0.064057562,1.458832494,70.2,7.9,17.4,3.2,1.4,38.876449,-77.127853,38.882071,-77.111845
31047,38.814577,-77.052808,51510201600,60.68686869,0.342,0.696059638,4695,66363,0.153,0.42,0.085,1669,1565,556.3333333,29.9,0.075907618,0.104092727,77.7,4.5,16.8,0,1,38.814101,-77.053436,38.814009,-77.053763
31099,38.813485,-77.049468,51510201600,11.15151515,0.342,0.696059638,4695,66363,0.153,0.42,0.085,1669,1565,556.3333333,29.9,0.246669516,0.37666007,77.7,4.5,16.8,0,1,38.81129,-77.04988,38.814009,-77.053763
31046,38.811456,-77.050276,51510201600,13.8989899,0.342,0.696059638,4695,66363,0.153,0.42,0.085,1669,1565,556.3333333,29.9,0.018052847,0.414568574,77.7,4.5,16.8,0,1,38.811301,-77.050338,38.814009,-77.053763
31087,38.820932,-77.053096,51510201300,14.35353535,0.228,0.675706537,3503,62931,0.017,0.191,0.023,1765,1751.5,882.5,27.4,0.11077769,0.771968389,73.3,11.3,14.2,0.7,0.5,38.820965,-77.054374,38.814009,-77.053763
31086,38.82595,-77.058541,51510201300,14.48484848,0.228,0.675706537,3503,62931,0.017,0.191,0.023,1765,1751.5,882.5,27.4,0.045585565,1.39080574,73.3,11.3,14.2,0.7,0.5,38.825541,-77.058577,38.814009,-77.053763
31411,38.961339,-77.027855,11001001901,9.01010101,0.916,0.499624719,3997,33830,0.106,0.394,0.028,957,3997,957,34.1,0.020224327,1.800344649,44.7,22.5,23.3,1.5,8,38.96152,-77.027878,38.975532,-77.017834
31033,38.850337,-77.100989,51013102802,5.252525253,0.268,0.577828398,1317,59352,0.054,0.164,0,679,1317,679,30.8,0.059780047,3.651688893,70.2,9.3,17,1.7,1.8,38.850872,-77.100921,38.882071,-77.111845
31708,38.896544,-76.96012,11001009604,14.70707071,0.993,0.464421252,2108,28769,0.097,0.297,0.014,107,2108,107,33.6,0.044258341,1.062984563,27.3,13.2,36.4,10.7,12.5,38.896822,-76.960486,38.898284,-76.948042
32002,38.981103,-77.097426,24031704804,17.52525253,0.307,0.597164796,1693,73488,0.065,0.192,0.12,16117,423.25,4029.25,26.5,0.314453687,0.43814456,77,7.7,15.3,0,0,38.983395,-77.095295,38.984282,-77.094431
32003,38.983838,-77.09221,24031704804,6.656565657,0.307,0.597164796,1693,73488,0.065,0.192,0.12,16117,423.25,4029.25,26.5,0.063875754,0.198217132,77,7.7,15.3,0,0,38.983974,-77.091492,38.984282,-77.094431
32048,38.984691,-77.094537,24031704804,16.34343434,0.307,0.597164796,1693,73488,0.065,0.192,0.12,16117,423.25,4029.25,26.5,0.034594036,0.046392429,77,7.7,15.3,0,0,38.984591,-77.094916,38.984282,-77.094431
32013,38.983525,-77.095367,24031704804,9.414141414,0.307,0.597164796,1693,73488,0.065,0.192,0.12,16117,423.25,4029.25,26.5,0.015738183,0.116750083,77,7.7,15.3,0,0,38.983395,-77.095295,38.984282,-77.094431
32062,39.038341,-77.051023,24031703800,3.434343434,0.742,0.596014493,3312,34867,0.179,0.358,0.024,4708,3312,4708,36.6,0.030137955,0.02498362,51.8,25.2,15.6,2.8,4.6,39.038077,-77.051102,39.038558,-77.051098
32046,38.964992,-77.103381,24031705502,20.72727273,0.135,0.47397189,3842,115063,0.013,0.117,0.019,1600,3842,1600,30.6,0.025108709,1.577807172,75.6,13.5,9.9,0,1,38.964866,-77.103622,38.960744,-77.085969
31073,38.873219,-77.082104,51013102400,10.81818182,0.319,0.662451069,3321,54611,0.051,0.199,0.016,608,1660.5,304,30.6,0.157769482,1.947746449,59.5,11.6,21.1,3.4,4.4,38.871811,-77.081879,38.886373,-77.096963
31074,38.869418,-77.095596,51013102400,9.313131313,0.319,0.662451069,3321,54611,0.051,0.199,0.016,608,1660.5,304,30.6,0.070827195,1.717432391,59.5,11.6,21.1,3.4,4.4,38.869221,-77.094818,38.88331,-77.104267
31031,38.89054,-77.08095,51013101701,22.32323232,0.391,0.718051576,3490,79547,0.181,0.396,0.101,5009,3490,5009,27.1,0.138460029,0.277488597,73,10.4,16.1,0.3,0.2,38.891765,-77.081237,38.891499,-77.08391
31914,38.797557,-77.053766,51510200703,11.92929293,0.344,0.621496868,3033,69707,0.092,0.171,0.061,1269,1516.5,634.5,31.8,0.264937716,1.178422957,61.5,15.8,15.5,2.7,4.6,38.798439,-77.050926,38.806474,-77.061115
31907,38.798133,-77.0487,51510200703,16.23232323,0.344,0.621496868,3033,69707,0.092,0.171,0.061,1269,1516.5,634.5,31.8,0.03027836,1.420430464,61.5,15.8,15.5,2.7,4.6,38.798003,-77.048393,38.806474,-77.061115
32207,38.928919,-77.225394,51059480202,2.353535354,0.432,0.644746982,3893,66273,0.057,0.083,0.075,61483,389.3,6148.3,26.6,0.869566558,1.001811984,77.3,4.6,16,1.8,0.4,38.92208,-77.220519,38.920056,-77.223314
32205,38.924437,-77.217664,51059480202,4.767676768,0.432,0.644746982,3893,66273,0.057,0.083,0.075,61483,389.3,6148.3,26.6,0.360123686,0.64855807,77.3,4.6,16,1.8,0.4,38.92208,-77.220519,38.924478,-77.210167
32203,38.919475,-77.221179,51059480202,1.494949495,0.432,0.644746982,3893,66273,0.057,0.083,0.075,61483,389.3,6148.3,26.6,0.123180299,0.195676814,77.3,4.6,16,1.8,0.4,38.919834,-77.222526,38.920056,-77.223314
32204,38.920939,-77.222115,51059480202,7.181818182,0.432,0.644746982,3893,66273,0.057,0.083,0.075,61483,389.3,6148.3,26.6,0.12791165,0.142827597,77.3,4.6,16,1.8,0.4,38.919834,-77.222526,38.920056,-77.223314
32221,38.923083,-77.227417,51059480202,1.717171717,0.432,0.644746982,3893,66273,0.057,0.083,0.075,61483,389.3,6148.3,26.6,0.421037351,0.489164467,77.3,4.6,16,1.8,0.4,38.919902,-77.224777,38.920056,-77.223314
32208,38.932636,-77.231825,51059480202,0.777777778,0.432,0.644746982,3893,66273,0.057,0.083,0.075,61483,389.3,6148.3,26.6,1.527822556,0.955319176,77.3,4.6,16,1.8,0.4,38.92208,-77.220519,38.929273,-77.241988
32222,38.915246,-77.220157,51059480202,0.757575758,0.432,0.644746982,3893,66273,0.057,0.083,0.075,61483,389.3,6148.3,26.6,0.12372919,0.600550649,77.3,4.6,16,1.8,0.4,38.916305,-77.220596,38.920056,-77.223314
32206,38.931911,-77.219261,51059480202,0.919191919,0.432,0.644746982,3893,66273,0.057,0.083,0.075,61483,389.3,6148.3,26.6,1.09856047,1.141027347,77.3,4.6,16,1.8,0.4,38.92208,-77.220519,38.924478,-77.210167
32201,38.92403,-77.235955,51059480202,0.616161616,0.432,0.644746982,3893,66273,0.057,0.083,0.075,61483,389.3,6148.3,26.6,1.07041895,0.480580069,77.3,4.6,16,1.8,0.4,38.919902,-77.224777,38.919749,-77.235192
32227,38.92245,-77.23034,51059480202,0.464646465,0.432,0.644746982,3893,66273,0.057,0.083,0.075,61483,389.3,6148.3,26.6,0.558465815,0.51613342,77.3,4.6,16,1.8,0.4,38.919902,-77.224777,38.919749,-77.235192
32068,39.126,-77.1673,24031700711,6.313131313,0.551,0.580853596,5881,39514,0.056,0.131,0.013,951,1470.25,237.75,32.8,0.710214163,0.717281001,48.1,15.7,24.5,6.2,5.5,39.119869,-77.164992,39.119819,-77.164921
32069,39.12333,-77.16486,24031700711,0.949494949,0.551,0.580853596,5881,39514,0.056,0.131,0.013,951,1470.25,237.75,32.8,0.38501407,0.390440854,48.1,15.7,24.5,6.2,5.5,39.119869,-77.164992,39.119819,-77.164921
32067,39.121327,-77.164969,24031700711,10.08080808,0.551,0.580853596,5881,39514,0.056,0.131,0.013,951,1470.25,237.75,32.8,0.162134341,0.167733064,48.1,15.7,24.5,6.2,5.5,39.119869,-77.164992,39.119819,-77.164921
32018,39.123513,-77.15741,24031700711,4.151515152,0.551,0.580853596,5881,39514,0.056,0.131,0.013,951,1470.25,237.75,32.8,0.769407005,0.767169627,48.1,15.7,24.5,6.2,5.5,39.119869,-77.164992,39.119819,-77.164921
32075,39.04753,-77.11287,24031701216,10.02020202,0.483,0.600779967,4872,57100,0.056,0.376,0.094,6231,1218,1557.75,29.2,0.079580507,0.061334392,73.1,8.5,15.7,1.2,1.5,39.047263,-77.112015,39.048043,-77.113131
32083,39.050539,-77.115212,24031701216,4.888888889,0.483,0.600779967,4872,57100,0.056,0.376,0.094,6231,1218,1557.75,29.2,0.441292644,0.330640675,73.1,8.5,15.7,1.2,1.5,39.047522,-77.111892,39.048043,-77.113131
32077,39.049765,-77.11368,24031701216,2.505050505,0.483,0.600779967,4872,57100,0.056,0.376,0.094,6231,1218,1557.75,29.2,0.293335645,0.197259463,73.1,8.5,15.7,1.2,1.5,39.047522,-77.111892,39.048043,-77.113131
32076,39.049,-77.10933,24031701216,2.252525253,0.483,0.600779967,4872,57100,0.056,0.376,0.094,6231,1218,1557.75,29.2,0.275605262,0.345055469,73.1,8.5,15.7,1.2,1.5,39.047522,-77.111892,39.048043,-77.113131
31901,38.884829,-77.127671,51013100700,3.424242424,0.279,0.548943662,5680,63976,0.073,0.142,0.023,867,2840,433.5,31.5,0.017479669,1.403757689,70.5,8.9,16.6,2.4,1.5,38.88494,-77.127814,38.882071,-77.111845
31900,38.898301,-77.118009,51013100700,5.303030303,0.279,0.548943662,5680,63976,0.073,0.142,0.023,867,2840,433.5,31.5,0.063160311,1.881894358,70.5,8.9,16.6,2.4,1.5,38.898415,-77.117294,38.882071,-77.111845
31801,38.862669,-76.994637,11001007401,12.43434343,0.998,0.233999185,2453,9501,0.608,0.625,0.017,656,2453,656,42.8,0.044332359,0.109859549,12.4,46.3,23.9,7.1,10.3,38.862301,-76.994834,38.862072,-76.995648
31923,38.858524,-77.103728,51013102302,2.565656566,0.49,0.569267139,4230,41678,0.172,0.275,0.036,849,2115,424.5,28.6,0.062189198,2.710965771,45.1,21.6,12.7,19.2,1.3,38.858021,-77.104042,38.882071,-77.111845
31058,38.860789,-77.09586,51013102302,2.727272727,0.49,0.569267139,4230,41678,0.172,0.275,0.036,849,2115,424.5,28.6,0.047372138,2.607837359,45.1,21.6,12.7,19.2,1.3,38.860481,-77.095482,38.88331,-77.104267
31921,38.886048,-77.142317,51013101000,2.96969697,0.196,0.60507025,3274,72144,0.04,0.106,0.034,511,3274,511,28.5,0.006889111,1.286395653,75.5,10.8,11.3,0.4,2.1,38.885998,-77.142364,38.885841,-77.157177
32024,38.989724,-77.023854,24031702402,6.717171717,0.548,0.640925756,4364,38174,0.089,0.289,0.109,663,2182,331.5,33.1,0.025417408,0.791218333,56,23.7,10.8,3.2,6.2,38.989952,-77.023833,38.993841,-77.031321
32058,38.990874,-77.016311,24031702402,5.747474747,0.548,0.640925756,4364,38174,0.089,0.289,0.109,663,2182,331.5,33.1,0.640091938,1.338519965,56,23.7,10.8,3.2,6.2,38.986626,-77.021309,38.993841,-77.031321
31095,38.86215,-77.068121,51013103501,5.545454545,0.373,0.730806608,3087,69264,0.112,0.573,0.064,62,3087,62,30.3,0.150529507,0.752429997,79,9.9,9.7,0.8,0.6,38.861091,-77.067038,38.863045,-77.059507
32020,39.107709,-77.152072,24031701211,2.666666667,0.566,0.518877779,6701,47080,0.092,0.212,0.008,11596,2233.666667,3865.333333,30.3,0.561192533,1.744174912,67.1,11.4,18.8,0.6,2.1,39.10369,-77.156006,39.119819,-77.164921
32033,39.102212,-77.177091,24031701211,2.919191919,0.566,0.518877779,6701,47080,0.092,0.212,0.008,11596,2233.666667,3865.333333,30.3,1.665823469,2.221609143,67.1,11.4,18.8,0.6,2.1,39.109679,-77.160354,39.119819,-77.164921
32015,39.120045,-77.156985,24031701211,0.626262626,0.566,0.518877779,6701,47080,0.092,0.212,0.008,11596,2233.666667,3865.333333,30.3,0.691024986,0.685084087,67.1,11.4,18.8,0.6,2.1,39.119869,-77.164992,39.119819,-77.164921
31056,38.847977,-77.075104,51013103800,10.27272727,0.502,0.65458796,5133,47995,0.065,0.234,0.007,657,2566.5,328.5,28.8,0.427075574,2.152035633,62.6,18.3,12.8,4.1,2.1,38.844154,-77.07463,38.863045,-77.059507
31055,38.846222,-77.069275,51013103800,11.92929293,0.502,0.65458796,5133,47995,0.065,0.234,0.007,657,2566.5,328.5,28.8,0.158306483,2.052971916,62.6,18.3,12.8,4.1,2.1,38.844859,-77.068747,38.863045,-77.059507
31059,38.84736,-77.095431,51013102702,8.222222222,0.533,0.64158504,2246,47729,0.004,0.136,0.018,57,2246,57,29.4,0.007857784,3.566278124,58.5,12.3,22.6,3.5,3.1,38.847403,-77.095359,38.863045,-77.059507
31076,38.839912,-77.087083,51013102902,5.96969697,0.359,0.764006403,4373,64559,0.031,0.266,0.028,3598,2186.5,1799,28.9,0.055333396,3.50983813,66.7,10.2,16.5,4.1,2.5,38.839427,-77.087226,38.863045,-77.059507
31072,38.837666,-77.09482,51013102902,1.939393939,0.359,0.764006403,4373,64559,0.031,0.266,0.028,3598,2186.5,1799,28.9,0.063928729,4.161150259,66.7,10.2,16.5,4.1,2.5,38.837398,-77.095473,38.863045,-77.059507
32074,39.062041,-77.120776,24031700904,4.272727273,0.772,0.576382074,3057,34735,0.132,0.389,0.049,7209,3057,7209,29,0.064395654,0.045791994,59.1,19.2,12.9,1.3,7.5,39.062289,-77.120102,39.062359,-77.121113
31702,38.878,-76.9607,11001009901,0.898989899,0.967,0.459617636,2563,42555,0.096,0.362,0.027,561,854.3333333,187,33.5,0.058969387,1.700109287,55.4,9.7,22.8,6.5,5.6,38.878337,-76.961226,38.88594,-76.977485
31701,38.8692,-76.9599,11001009901,1.515151515,0.967,0.459617636,2563,42555,0.096,0.362,0.027,561,854.3333333,187,33.5,0.066252406,2.023662232,55.4,9.7,22.8,6.5,5.6,38.869255,-76.960662,38.851187,-76.956565
31715,38.883011,-76.949709,11001009901,0.313131313,0.967,0.459617636,2563,42555,0.096,0.362,0.027,561,854.3333333,187,33.5,0.028219598,1.29146884,55.4,9.7,22.8,6.5,5.6,38.883141,-76.949989,38.890488,-76.938291
32081,39.06219,-77.129235,24031700905,3.939393939,0.531,0.510576222,4113,37631,0.04,0.342,0.04,2630,4113,2630,29.6,0.788607473,0.701493688,77.7,8.7,8.8,2.5,2.3,39.062289,-77.120102,39.062359,-77.121113
31909,38.843422,-77.064016,51510201203,8.787878788,0.774,0.589704873,7285,26689,0.283,0.299,0.022,1296,3642.5,648,33.4,0.025464839,1.975964643,27.4,35.8,11.8,21.3,3.7,38.843193,-77.064013,38.85779,-77.050589
31912,38.841291,-77.063093,51510201203,5.868686869,0.774,0.589704873,7285,26689,0.283,0.299,0.022,1296,3642.5,648,33.4,0.076208008,2.116819027,27.4,35.8,11.8,21.3,3.7,38.841911,-77.063468,38.852985,-77.043805
31057,38.8444,-77.085931,51013103100,7.484848485,0.743,0.566319801,6823,41055,0.241,0.14,0.021,1185,3411.5,592.5,28.1,0.038610691,3.087691994,45.2,21.4,19.6,7.5,6.2,38.844512,-77.085509,38.863045,-77.059507
31061,38.848454,-77.084918,51013103100,2.717171717,0.743,0.566319801,6823,41055,0.241,0.14,0.021,1185,3411.5,592.5,28.1,0.016530551,2.733840506,45.2,21.4,19.6,7.5,6.2,38.848602,-77.0849,38.863045,-77.059507
32021,38.982456,-77.091991,24031705400,6.313131313,0.092,0.508028698,2927,130941,0.006,0.144,0.046,486,2927,486,30.3,0.097563093,0.292754892,84.7,4,11.3,0,0,38.982517,-77.093117,38.984282,-77.094431
31521,38.93293,-76.979517,11001009400,4.101010101,0.862,0.423298969,4850,36298,0.118,0.28,0.032,837,4850,837,34.1,0.038695739,1.30022026,53.9,16.1,22.3,0.9,6.8,38.933041,-76.979941,38.933234,-76.994544
32016,39.099376,-77.188014,24031701007,1.555555556,0.45,0.59004203,3093,70049,0.024,0.075,0.023,11728,1546.5,5864,28.2,2.597430846,3.022783766,78.8,6.1,13.5,0,1.6,39.096375,-77.158164,39.119819,-77.164921
32004,39.096312,-77.192672,24031701007,2.505050505,0.45,0.59004203,3093,70049,0.024,0.075,0.023,11728,1546.5,5864,28.2,2.977941597,3.544790583,78.8,6.1,13.5,0,1.6,39.096375,-77.158164,39.119819,-77.164921
32038,39.110314,-77.182669,24031700718,4,0.482,0.567351351,4625,61279,0.044,0.203,0.037,9309,2312.5,4654.5,32.8,1.562660207,1.860537193,77.6,6.8,13.9,0.3,1.4,39.115169,-77.165672,39.119819,-77.164921
32037,39.114688,-77.171487,24031700718,4.898989899,0.482,0.567351351,4625,61279,0.044,0.203,0.037,9309,2312.5,4654.5,32.8,0.504527129,0.803984559,77.6,6.8,13.9,0.3,1.4,39.115169,-77.165672,39.119819,-77.164921
32052,39.105295,-77.194774,24031700817,1.070707071,0.528,0.59749816,5436,49448,0.105,0.115,0.021,15989,776.5714286,2284.142857,29.9,2.740470124,3.040077784,77.2,7.8,11,2.4,1.6,39.115169,-77.165672,39.119819,-77.164921
32070,39.105642,-77.20386,24031700817,0.595959596,0.528,0.59749816,5436,49448,0.105,0.115,0.021,15989,776.5714286,2284.142857,29.9,3.460962063,3.711002203,77.2,7.8,11,2.4,1.6,39.115169,-77.165672,39.119819,-77.164921
32072,39.106152,-77.202354,24031700817,0.666666667,0.528,0.59749816,5436,49448,0.105,0.115,0.021,15989,776.5714286,2284.142857,29.9,3.319922897,3.569276919,77.2,7.8,11,2.4,1.6,39.115169,-77.165672,39.119819,-77.164921
32071,39.106971,-77.192645,24031700817,1.02020202,0.528,0.59749816,5436,49448,0.105,0.115,0.021,15989,776.5714286,2284.142857,29.9,2.499366062,2.786082414,77.2,7.8,11,2.4,1.6,39.115169,-77.165672,39.119819,-77.164921
32030,39.102099,-77.200322,24031700817,0.101010101,0.528,0.59749816,5436,49448,0.105,0.115,0.021,15989,776.5714286,2284.142857,29.9,3.324189593,3.634763837,77.2,7.8,11,2.4,1.6,39.115169,-77.165672,39.119819,-77.164921
32041,39.103091,-77.196442,24031700817,1.232323232,0.528,0.59749816,5436,49448,0.105,0.115,0.021,15989,776.5714286,2284.142857,29.9,2.97523744,3.294841255,77.2,7.8,11,2.4,1.6,39.115169,-77.165672,39.119819,-77.164921
32042,39.097636,-77.196636,24031700817,0.252525253,0.528,0.59749816,5436,49448,0.105,0.115,0.021,15989,776.5714286,2284.142857,29.9,3.307405401,3.684063237,77.2,7.8,11,2.4,1.6,39.115169,-77.165672,39.119819,-77.164921
32209,38.970046,-77.338686,51059482100,0.535353535,0.462,0.552807115,3598,44292,0.102,0.064,0.023,273,1799,136.5,28.2,4.344013545,2.482227586,53.7,14.6,22.3,3.7,5.6,38.951832,-77.383133,38.947753,-77.340179
32223,38.970412,-77.340787,51059482100,2.242424242,0.462,0.552807115,3598,44292,0.102,0.064,0.023,273,1799,136.5,28.2,4.204006726,2.520114222,53.7,14.6,22.3,3.7,5.6,38.951832,-77.383133,38.947753,-77.340179
32045,39.119765,-77.166093,24031700704,9.262626263,0.612,0.475769582,3281,33475,0.118,0.125,0.014,1915,3281,1915,32,0.095682638,0.101284437,42.6,30.3,11.5,8.8,6.8,39.119869,-77.164992,39.119819,-77.164921
32007,39.084125,-77.151291,24031700901,2.202020202,0.518,0.609097918,3891,52533,0.137,0.306,0.062,30904,1297,10301.33333,34.4,0.10276788,0.420198694,69.7,9.3,15.9,1.4,3.8,39.085048,-77.151352,39.084215,-77.146424
32017,39.083673,-77.149162,24031700901,2.494949495,0.518,0.609097918,3891,52533,0.137,0.306,0.062,30904,1297,10301.33333,34.4,0.160364283,0.243886221,69.7,9.3,15.9,1.4,3.8,39.085101,-77.149422,39.084215,-77.146424
