station_name,station_lat,station_long,census_tract,percent_minority,percent_employed,average_ridership,total_pop,income_per_cap,percent_poverty,percent_transit,mean_commute,average_pop,average_num_jobs,total_num_jobs,bus_dist,tram_dist,rail_dist,subway_dist,ferry_dist,bus_lat,tram_lat,rail_lat,subway_lat,ferry_lat,bus_long,tram_long,rail_long,subway_long,ferry_long,is_close_bus,is_close_tram,is_close_rail,is_close_subway,is_close_ferry,state,county,men,women,hispanic,white,black,native,asian,pacific,citizen,income,income_err,income_per_cap_err,child_poverty,professional,service,office,construction,production,drive,carpool,walk,other_transit,work_at_home,employed,private_work,public_work,self_employed,family_work,unemployed,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05
Somerville City Hall,42.386844,-71.09812,25017351300,0.26,0.64344899,24.78787879,3862,37924,0.164,0.223,31.2,3862,350,350,0.038641909,2.47413129,1.735658342,1.735728989,4.059319318,42.386828,42.370911,42.388401,42.3884,42.372756,-71.09859,-71.077095,-71.119148,-71.119149,-71.052528,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Middlesex,1455,2407,4.8,74,2.4,0.2,9.8,0,2690,58174,10108,5364,9.6,54.8,19.4,15.2,5.4,5.2,44.8,5,10.1,9.2,8.6,2485,76.6,7,16.3,0,4.5,108,182,60,133,111,106,0,0,0,35,1,5,40,0,8,0,22,25,14,0,3,83,0,102,12,0,261,55,5,16,0,13,302,48,32,61,69,80,168,182,0,0,0,0,0,0,0,0,0,0
South Boston Library - 646 E Broadway,42.335741,-71.03877,25025060501,0.086,0.749753452,55.73737374,4056,58527,0.09,0.341,27.2,2028,363.5,727,0.077045985,2.832086227,1.96690923,1.672046142,2.40251263,42.335594,42.352531,42.321079,42.330154,42.355721,-71.039686,-71.064682,-71.052155,-71.057655,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,2074,1982,4.2,91.4,1,0,2.9,0,3495,101845,9043,6080,15.4,54.7,10.6,28.3,3.4,3.1,42.5,5.7,8.4,5.1,4.1,3041,84.1,12.4,3,0.4,5.6,207,384,136,267,207,253,0,0,0,23,3,39,55,9,3,89,10,100,0,14,17,138,0,178,49,0,547,88,6,68,1,17,640,87,55,118,161,186,324,403,0,0,0,0,0,0,0,0,0,0
South End Library - Tremont St at W Newton St,42.341332,-71.076847,25025070600,0.14,0.649311532,67.41414141,2324,109690,0.028,0.24,23.5,2324,557,557,0.019188079,0.61716356,0.675472181,0.54084601,2.73222397,42.341236,42.34557,42.34735,42.341512,42.355721,-71.076653,-71.081696,-71.075727,-71.083423,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1260,1064,2.6,86,0.6,0,9.2,0,1751,116354,21479,18003,0,78.5,6,12.2,3.4,0,23.3,3.7,39.3,5.1,4.6,1509,92,1.7,6.3,0,1.8,175,272,110,164,209,184,0,0,0,12,1,0,57,0,0,45,30,33,0,0,12,79,7,216,56,9,426,75,3,44,0,9,491,66,41,108,108,125,256,301,0,0,0,0,0,0,0,0,0,0
South Station - 700 Atlantic Ave,42.352175,-71.055547,25025070101,0.384,0.584862385,293.4646465,5668,88038,0.22,0.265,20.4,708.5,12305,98440,0.027241913,0.73452384,0.076793318,0.027241913,0.60911608,42.352271,42.356395,42.351763,42.352271,42.355721,-71.055242,-71.062424,-71.054797,-71.055242,-71.049897,TRUE,FALSE,TRUE,TRUE,FALSE,Massachusetts,Suffolk,2862,2806,8.8,61.6,2.5,0.1,23,0,4252,89855,24041,21940,22.9,64.1,11.3,22.1,0.3,2.1,14.3,4.6,48.4,1.4,5,3315,91.3,4.8,3.9,0,5.8,24692,56043,17705,10424,13682,74334,5,0,53,1577,320,1341,3180,743,3401,28591,2935,24145,1238,11149,1186,2273,1098,6552,3368,5285,77658,8762,268,10098,83,1571,90146,8294,6121,12058,17530,38039,53719,44721,0,0,0,0,0,0,0,0,0,0
Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,25025040801,0.549,0.555880918,64.24242424,4098,57607,0.311,0.284,31.1,2049,4107.5,8215,0.231359524,1.744966265,1.722978978,1.283247642,0.687571931,42.377067,42.365577,42.366417,42.369119,42.372756,-71.051157,-71.06129,-71.062326,-71.03953,-71.052528,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1803,2295,21.7,45.1,14.6,0,17.3,0,2847,60192,13704,10511,60.9,49.9,15.7,22.9,4.9,6.6,39.7,8.1,15.4,5.2,3.2,2278,92.2,6.2,1.5,0,5,1451,4783,1981,399,537,7279,0,0,0,97,105,138,187,363,15,20,10,158,0,216,42,5543,25,63,189,1044,6326,884,33,819,8,145,7537,678,529,1175,1792,3268,4214,4001,0,0,0,0,0,0,0,0,0,0
State Street at Channel Center,42.344137,-71.052608,25025061200,0.109,0.809912701,60.32323232,3551,73852,0.081,0.369,25.7,1183.666667,4576.333333,13729,0.233613301,1.362249743,0.866844255,0.395882257,1.307206277,42.343047,42.352531,42.351763,42.342622,42.355721,-71.055038,-71.064682,-71.054797,-71.056967,-71.049897,TRUE,FALSE,FALSE,TRUE,FALSE,Massachusetts,Suffolk,2045,1506,2.3,89.1,2.7,0,5,0,3295,102174,24759,7984,0,66.1,9.1,17.4,2.9,4.5,40.9,4,14.4,1.6,2.1,2876,87.7,10.1,2.2,0,3.1,3119,8153,2457,1457,1981,10291,0,0,0,1325,1899,996,456,451,983,2969,324,1836,75,703,168,180,148,807,249,160,10964,1064,49,1440,7,205,12539,1190,1072,2218,2643,4677,8655,5074,0,0,0,0,0,0,0,0,0,0
Stuart St at Charles St,42.351146,-71.066289,25025070200,0.687,0.464884696,84.4040404,5724,18616,0.297,0.127,19.5,5724,14612,14612,0.043487129,0.202870211,0.883021419,0.255391894,1.439848948,42.351039,42.352531,42.34735,42.349662,42.355721,-71.066798,-71.064682,-71.075727,-71.063917,-71.049897,TRUE,TRUE,FALSE,TRUE,FALSE,Massachusetts,Suffolk,2563,3161,3.4,31.3,1.6,0,62.1,0,3491,20905,4541,5278,9.4,22.4,44.2,23.5,2,7.9,8.3,14.5,58.3,0.3,5.8,2661,92.2,6.1,0.9,0.8,9.2,3766,7272,3574,3735,3522,7355,0,0,0,12,95,18,195,10,8,85,19,161,3,185,3957,6185,641,2375,282,381,9541,1589,45,3137,14,286,13478,1134,1202,1996,2928,4720,5631,8981,0,0,0,0,0,0,0,0,0,0
Surface Rd at India St,42.358155,-71.052163,25025070101,0.384,0.584862385,95.97979798,5668,88038,0.22,0.265,20.4,708.5,12305,98440,0.081593997,0.604525828,0.742982467,0.185939073,0.198462659,42.358674,42.359705,42.351763,42.359784,42.359448,-71.051461,-71.059215,-71.054797,-71.051652,-71.050498,TRUE,FALSE,FALSE,TRUE,TRUE,Massachusetts,Suffolk,2862,2806,8.8,61.6,2.5,0.1,23,0,4252,89855,24041,21940,22.9,64.1,11.3,22.1,0.3,2.1,14.3,4.6,48.4,1.4,5,3315,91.3,4.8,3.9,0,5.8,24692,56043,17705,10424,13682,74334,5,0,53,1577,320,1341,3180,743,3401,28591,2935,24145,1238,11149,1186,2273,1098,6552,3368,5285,77658,8762,268,10098,83,1571,90146,8294,6121,12058,17530,38039,53719,44721,0,0,0,0,0,0,0,0,0,0
TD Garden - West End Park,42.36590788,-71.06446669,25025020303,0.421,0.502518187,41.31313131,3574,55239,0.198,0.192,22.3,1787,7161,14322,0.227359735,0.263568539,0.18475843,0.263568539,1.241693343,42.364737,42.365577,42.366417,42.365577,42.372756,-71.062198,-71.06129,-71.062326,-71.06129,-71.052528,TRUE,TRUE,TRUE,TRUE,FALSE,Massachusetts,Suffolk,2059,1515,16.4,57.9,8,0,14.9,0,2774,81607,14455,8591,17.5,78.2,6.5,13.4,1.3,0.6,25.4,1.6,44.8,4.9,4.2,1796,83.5,7.3,9.2,0,10.2,3487,7540,3295,3139,2950,8233,0,0,0,93,164,32,79,0,137,215,155,1913,706,466,436,4034,1131,1576,360,2825,10582,2484,49,918,10,279,13050,1272,1071,2223,3089,4452,6582,7740,0,0,0,0,0,0,0,0,0,0
The Eddy - New St at Sumner St,42.370744,-71.044201,25025050300,0.656,0.383286648,10.48484848,2142,16902,0.338,0.54,26.6,714,208.6666667,626,0.416881262,1.441269097,1.564837984,0.424145166,0.719714152,42.369139,42.363021,42.366417,42.369119,42.372756,-71.039615,-71.05829,-71.062326,-71.03953,-71.052528,FALSE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1083,1059,44.8,34.4,8.8,0,7.1,0,1199,18021,3641,2013,40.9,21.2,45.3,16.1,3.3,14.1,25.2,6.3,10.8,0,3.8,821,87.2,9.3,2.8,0.7,9.1,234,272,120,262,222,142,0,0,0,5,0,0,317,13,7,3,9,21,0,14,0,134,0,93,10,0,493,77,3,42,0,11,485,141,67,102,119,104,271,355,0,0,0,0,0,0,0,0,0,0
The Lawn on D,42.344792,-71.044024,25025060600,0.146,0.754759239,54.16161616,2679,75190,0.062,0.289,25.6,297.6666667,3352.444444,30172,0.231114802,1.903312351,1.176709406,1.090758544,1.307578491,42.346836,42.352531,42.351763,42.342622,42.355721,-71.043514,-71.064682,-71.054797,-71.056967,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1298,1381,1,85.4,0.7,0,10.2,0,2347,112688,23121,8016,7,70.7,4.6,21.9,0,2.7,35.1,6.7,22.2,3.2,3.9,2022,85.4,9,5.6,0,3.9,8085,17137,4950,2828,4193,23151,0,0,0,823,515,1203,229,421,2271,3904,1313,10541,468,1652,322,1417,250,4427,324,92,24184,2577,72,2838,32,469,27781,2391,2061,3794,5413,10819,17152,13020,0,0,0,0,0,0,0,0,0,0
Third at Binney,42.36544486,-71.08277142,25017352300,0.457,0.569054753,85.04040404,3671,55922,0.221,0.327,23.7,1223.666667,3135.666667,9407,0.413490204,0.766096226,1.683210178,0.407124541,2.614205273,42.362498,42.370911,42.366417,42.362434,42.372756,-71.085841,-71.077095,-71.062326,-71.085591,-71.052528,FALSE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Middlesex,1995,1676,16.2,54.3,2.3,0,20.6,0,2054,81563,18303,9631,37.2,81,5.5,9.9,1.9,1.7,22.4,3.9,31.8,3.5,5.8,2089,92,4.9,3.1,0,6.2,1795,6345,1267,419,611,8377,0,2,50,3,851,280,42,5,439,288,106,5103,1288,269,128,42,115,360,20,16,7146,473,19,1609,6,154,8835,572,481,1120,1667,4344,5000,4407,0,0,0,0,0,0,0,0,0,0
Tremont St at E Berkeley St,42.345392,-71.069616,25025070402,0.904,0.35,82.90909091,1700,13141,0.427,0.229,28.8,566.6666667,520,1560,0.017215466,0.731446433,0.54737998,0.54737998,1.986199747,42.345466,42.351902,42.34735,42.34735,42.355721,-71.0698,-71.070893,-71.075727,-71.075727,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,724,976,4.6,9.6,8.8,0,74.1,0,1092,15848,2613,2038,43.4,21.8,43.4,25.9,0,8.9,30.9,18.3,25.4,2,0.5,595,95.5,4.2,0.3,0,13.9,409,739,412,333,524,703,0,0,0,2,68,1,323,0,2,163,0,265,0,61,0,121,26,210,99,219,1036,254,7,244,0,19,1376,184,167,230,270,484,672,888,0,0,0,0,0,0,0,0,0,0
Tremont St at West St,42.354979,-71.063348,25025070101,0.384,0.584862385,130.8383838,5668,88038,0.22,0.265,20.4,708.5,12305,98440,0.087034888,0.174802229,0.788427884,0.174802229,1.108355864,42.355692,42.356395,42.351763,42.356395,42.355721,-71.062911,-71.062424,-71.054797,-71.062424,-71.049897,TRUE,TRUE,FALSE,TRUE,FALSE,Massachusetts,Suffolk,2862,2806,8.8,61.6,2.5,0.1,23,0,4252,89855,24041,21940,22.9,64.1,11.3,22.1,0.3,2.1,14.3,4.6,48.4,1.4,5,3315,91.3,4.8,3.9,0,5.8,24692,56043,17705,10424,13682,74334,5,0,53,1577,320,1341,3180,743,3401,28591,2935,24145,1238,11149,1186,2273,1098,6552,3368,5285,77658,8762,268,10098,83,1571,90146,8294,6121,12058,17530,38039,53719,44721,0,0,0,0,0,0,0,0,0,0
Troy Boston,42.343749,-71.062256,25025070402,0.904,0.35,43.04040404,1700,13141,0.427,0.229,28.8,566.6666667,520,1560,0.291434396,0.99665815,1.081591756,0.452389387,1.674421682,42.343936,42.352531,42.351763,42.342622,42.355721,-71.065793,-71.064682,-71.054797,-71.056967,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,724,976,4.6,9.6,8.8,0,74.1,0,1092,15848,2613,2038,43.4,21.8,43.4,25.9,0,8.9,30.9,18.3,25.4,2,0.5,595,95.5,4.2,0.3,0,13.9,409,739,412,333,524,703,0,0,0,2,68,1,323,0,2,163,0,265,0,61,0,121,26,210,99,219,1036,254,7,244,0,19,1376,184,167,230,270,484,672,888,0,0,0,0,0,0,0,0,0,0
Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,25025000602,0.465,0.546640204,45.06060606,3527,27060,0.345,0.354,34,1763.5,2512.5,5025,0.051460951,0.523035123,0.488252996,2.689666738,7.165869889,42.353347,42.348649,42.357293,42.373362,42.359448,-71.136687,-71.137881,-71.139883,-71.118956,-71.050498,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1421,2106,16.3,53.5,10.6,0.3,15.3,0,2522,24286,8298,8869,51.3,47.6,26.3,18.6,2.6,4.9,34.8,6.9,12.8,3.6,6.6,1928,86.3,7.7,6,0,2.1,1020,2646,1359,606,1153,3266,0,0,0,0,0,7,53,0,0,0,41,13,0,13,0,4725,0,113,60,0,3762,736,18,427,6,76,4519,506,395,718,1155,1737,1463,3562,0,0,0,0,0,0,0,0,0,0
Union Square - Somerville,42.37980718,-71.0938704,25017351500,0.448,0.588300629,62.53535354,2701,30706,0.119,0.283,26.7,2701,6543,6543,0.099685102,1.696304543,2.28549267,1.461583334,3.485344747,42.379248,42.370911,42.388401,42.383975,42.372756,-71.094819,-71.077095,-71.119148,-71.076994,-71.052528,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Middlesex,1377,1324,20,55.2,10,0,13.6,0,1812,60104,16479,4820,15,45.6,19.2,23.4,4.8,7,34.4,3.8,19.1,8.4,6.1,1589,87.7,6.9,4.9,0.5,1.7,1570,3559,1414,1083,2593,2867,0,0,157,96,419,111,887,1041,34,4,150,220,57,1607,2,304,31,294,1084,45,4875,1079,60,366,14,149,4886,1657,1044,1217,1378,1334,4082,2461,0,0,0,0,0,0,0,0,0,0
University Park,42.36264779,-71.10006094,25017353101,0.46,0.64,146.8484848,2525,39173,0.22,0.358,20.8,1262.5,2806,5612,0.048560779,1.47650121,1.675365972,0.415677733,4.063594344,42.362804,42.349811,42.347581,42.365304,42.372756,-71.099509,-71.104657,-71.099974,-71.103621,-71.052528,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Middlesex,1304,1221,14.9,54,9.6,0,17.9,0,1729,81793,15393,5253,44.3,78,10.6,9.2,0,2.2,11.4,1.5,36.7,6.3,8.2,1616,87.5,8.2,4.3,0,4.5,1276,3512,824,733,904,3975,0,0,1,77,197,237,81,0,27,41,165,2995,7,194,40,102,26,1350,72,0,4051,480,13,956,8,104,5067,545,403,699,986,2248,3072,2540,0,0,0,0,0,0,0,0,0,0
University of Massachusetts Boston - Integrated Sciences Complex,42.314507,-71.041269,25025090901,0.695,0.438935282,7.252525253,3832,19162,0.493,0.306,24.6,3832,7797,7797,0.297936406,3.836571024,1.155481668,1.054350728,4.637338234,42.317071,42.284095,42.321079,42.31129,42.355721,-71.040217,-71.063302,-71.052155,-71.053331,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1952,1880,24.5,30.5,13.2,0,31.3,0,1877,26660,4868,2802,45.6,57.6,16.6,18.3,2.7,4.8,35.4,8.8,21.6,1.9,1.7,1682,92.4,7.2,0.4,0,10.8,1078,4422,2297,797,964,6036,0,0,0,0,0,1,21,214,14,1073,68,148,0,59,5856,128,15,149,46,5,5995,1101,26,543,4,128,7133,664,427,1187,1775,3330,3628,4169,0,0,0,0,0,0,0,0,0,0
Upham's Corner,42.31727474,-71.06537004,25025091300,0.88,0.444530046,9.626262626,2596,17411,0.258,0.335,28.7,2596,446,446,0.027225679,3.21687308,0.337694641,1.132489402,4.460199891,42.317228,42.340222,42.319125,42.320685,42.355721,-71.065045,-71.0892,-71.068627,-71.052391,-71.049897,TRUE,FALSE,TRUE,FALSE,FALSE,Massachusetts,Suffolk,1307,1289,29.1,12,40.6,0,0.9,0,1438,35647,9868,2787,45.6,19.4,35,23.7,7.5,14.3,44.4,16.3,1.9,3.8,0.1,1154,90.8,6.3,2.9,0,8.8,92,248,106,97,187,162,0,0,0,0,54,2,65,0,0,0,20,8,0,1,0,193,0,7,96,0,195,162,2,72,1,14,365,81,65,85,108,96,227,219,0,0,0,0,0,0,0,0,0,0
Upham's Corner T Stop - Magnolia St at Dudley St,42.31869734,-71.06978148,25025091400,0.907,0.431459022,3.343434343,2721,17414,0.287,0.4,28.9,2721,2120,2120,0.043473998,2.876921168,0.106165427,1.446783494,4.429407405,42.31871,42.340222,42.319125,42.320685,42.355721,-71.069253,-71.0892,-71.068627,-71.052391,-71.049897,TRUE,FALSE,TRUE,FALSE,FALSE,Massachusetts,Suffolk,1452,1269,32.8,9.3,46.6,0.7,0.4,0,1737,36625,10041,2008,40.7,25.9,37.3,18,2.5,16.4,43.3,4.6,9.8,0.8,1.6,1174,80.4,18.9,0.7,0,15.8,339,1195,586,352,619,1149,0,0,0,0,0,0,61,2,0,1,26,89,0,3,0,1794,0,91,45,8,1332,614,13,116,10,35,1806,314,216,378,496,691,857,1263,0,0,0,0,0,0,0,0,0,0
Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,25017353800,0.321,0.646811337,60.81818182,4516,52618,0.164,0.327,27,4516,1980,1980,0.154135805,2.382051844,1.836681873,0.494070441,4.972147379,42.373449,42.351241,42.388401,42.373362,42.372756,-71.111675,-71.116531,-71.119148,-71.118956,-71.052528,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Middlesex,2368,2148,8.9,67.9,2.4,0,17.2,0,3267,74299,8457,8826,0,79.4,4,15,0,1.5,31.3,0.6,18.4,9.7,7.4,2921,86.4,7.3,6.3,0,5.6,506,1017,457,458,422,1100,0,0,0,0,3,15,62,0,56,16,49,696,1,72,369,178,42,282,135,4,1457,217,5,250,1,50,1854,126,139,250,340,745,915,1065,0,0,0,0,0,0,0,0,0,0
W Broadway at D St,42.3391085,-71.0514432,25025060700,0.801,0.305827141,62.02020202,2557,9015,0.41,0.414,29.8,2557,120,120,0.010114736,1.846987073,1.433857354,0.598957149,1.851591021,42.339188,42.352531,42.351763,42.342622,42.355721,-71.051503,-71.064682,-71.054797,-71.056967,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1019,1538,37.9,19.9,29.6,0,9.7,0,1252,22469,4972,1382,47.8,12.7,49.5,29.3,0.9,7.7,32.3,6,14.3,3.9,2,782,89.5,10.4,0.1,0,13.4,22,62,36,23,56,41,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,109,0,0,2,0,82,27,0,10,0,1,92,28,17,23,33,25,32,88,0,0,0,0,0,0,0,0,0,0
W Broadway at Dorchester St,42.335693,-71.045859,25025060501,0.086,0.749753452,59.06060606,4056,58527,0.09,0.341,27.2,2028,363.5,727,0.020122602,2.428714213,1.705436069,1.148709267,2.251601974,42.335514,42.352531,42.321079,42.330154,42.355721,-71.045823,-71.064682,-71.052155,-71.057655,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,2074,1982,4.2,91.4,1,0,2.9,0,3495,101845,9043,6080,15.4,54.7,10.6,28.3,3.4,3.1,42.5,5.7,8.4,5.1,4.1,3041,84.1,12.4,3,0.4,5.6,207,384,136,267,207,253,0,0,0,23,3,39,55,9,3,89,10,100,0,14,17,138,0,178,49,0,547,88,6,68,1,17,640,87,55,118,161,186,324,403,0,0,0,0,0,0,0,0,0,0
Walnut Ave at Warren St,42.324081,-71.083235,25025081700,0.969,0.358106083,6.191919192,3337,22239,0.394,0.369,28.2,1112.333333,275.6666667,827,0.033854108,1.812934264,1.321394966,1.292394935,4.459356162,42.323923,42.338017,42.319125,42.331397,42.355721,-71.082883,-71.094682,-71.068627,-71.095451,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1478,1859,15.5,3.1,72.3,0.3,3.8,0,2371,30819,6031,4897,48.1,32.4,26.9,32.7,1.3,6.8,45.7,7.4,5.7,0.9,3.4,1195,70.3,25.4,3.8,0.5,17.8,234,423,170,231,195,401,0,0,0,3,0,36,228,5,144,16,51,22,0,0,72,82,0,60,48,60,484,232,5,83,6,17,718,109,74,108,170,241,445,382,0,0,0,0,0,0,0,0,0,0
Warren St at Chelsea St,42.371848,-71.060292,25025040100,0.098,0.639849937,126.7575758,2399,74928,0.024,0.116,26.5,2399,2147,2147,0.033818721,0.702106988,0.626591442,0.702106988,0.64574469,42.372149,42.365577,42.366417,42.365577,42.372756,-71.060233,-71.06129,-71.062326,-71.06129,-71.052528,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1040,1359,6.6,90.2,0,0,3,0,1900,130455,16835,8514,0,71.1,2,23.8,0.4,2.7,50.7,3.2,23.8,2.8,7.8,1535,89.8,6,4.2,0,1.7,615,1191,341,179,286,1682,0,0,0,0,0,18,2,0,1,178,8,1472,33,91,4,20,26,230,49,15,1713,122,7,273,3,29,1968,179,136,228,347,821,1230,917,0,0,0,0,0,0,0,0,0,0
Washington St at Brock St,42.34895285,-71.16031677,25025000202,0.41,0.553944801,11.43434343,3587,32797,0.21,0.24,30.7,1793.5,219,438,0.02121387,1.067522861,1.91819798,4.349187698,9.099217198,42.348976,42.339581,42.357293,42.373362,42.359448,-71.160573,-71.157499,-71.139883,-71.118956,-71.050498,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1737,1850,18.6,59,6.4,0,15.3,0,2886,60714,7880,5014,54.1,55.9,12.6,24.8,4.2,2.5,57.9,7.1,5.1,3.1,2.9,1987,77.6,14.2,8.2,0,8.5,131,233,74,131,159,148,0,0,0,7,13,1,110,3,40,35,36,15,0,6,2,42,0,38,90,0,305,39,1,89,0,4,401,37,45,83,80,99,212,226,0,0,0,0,0,0,0,0,0,0
Washington St at Lenox St,42.33509899,-71.07903779,25025080500,0.927,0.391357273,31.51515152,3286,14027,0.435,0.478,27.1,3286,160,160,0.016720049,0.978054519,0.85262844,0.799009396,3.315674341,42.334963,42.342687,42.336608,42.341512,42.355721,-71.078951,-71.085056,-71.089208,-71.083423,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1523,1763,50.6,7.3,38,0,2,0,1957,22721,3078,2276,65.8,14.3,35.9,33.1,3,13.7,36.2,3.7,11.4,0,0.8,1286,83.5,14.2,2.3,0,14.8,29,101,30,62,64,34,0,0,0,0,0,0,13,1,0,0,19,0,0,0,0,78,0,44,5,0,74,73,0,9,0,4,95,65,30,52,32,17,65,95,0,0,0,0,0,0,0,0,0,0
Washington St at Melnea Cass Blvd,42.332817,-71.081198,25025080401,0.937,0.396327212,12.64646465,2995,21403,0.334,0.442,24.4,2995,1777,1777,0.005620808,1.053846151,0.781788347,0.750916839,3.619932395,42.332781,42.340222,42.336608,42.336377,42.355721,-71.081246,-71.0892,-71.089208,-71.088961,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1298,1697,37,6.3,51.9,0,0.8,0,1952,23854,10848,3619,48.5,36.2,22.2,27,3.5,11,30.4,2.1,20.6,2.7,0,1187,82,17.2,0.8,0,10.3,393,925,459,324,432,1021,24,0,560,1,0,0,181,42,22,12,68,89,293,0,70,194,1,25,75,120,1080,523,14,106,6,48,1486,291,170,339,405,470,956,821,0,0,0,0,0,0,0,0,0,0
Washington St at Rutland St,42.3385146,-71.07404083,25025071101,0.511,0.507499385,107.8888889,4067,54668,0.365,0.325,26.8,4067,7631,7631,0.035197845,1.005647888,0.992177246,0.840075233,2.756365313,42.338788,42.34557,42.34735,42.341512,42.355721,-71.073825,-71.081696,-71.075727,-71.083423,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,2186,1881,19.3,48.9,10.7,0,15.7,0,3007,42431,40864,12368,44.8,64.6,9,23.4,1,2,27.8,4.4,26.6,3.8,4.9,2064,85.3,9.8,4.1,0.8,4.8,1538,4383,1710,727,1280,5624,0,0,0,4,0,5,117,0,11,10,4,51,0,28,3,7037,0,194,31,136,4648,2078,26,726,16,137,6887,744,573,1088,1852,2580,2238,5393,0,0,0,0,0,0,0,0,0,0
Washington St at Waltham St,42.341522,-71.068922,25025071201,0.651,0.404944085,84.47474747,3398,45732,0.297,0.183,25.3,1699,2837,5674,0.047131629,1.142272486,0.856004688,0.856004688,2.221986203,42.341308,42.34557,42.34735,42.34735,42.355721,-71.069417,-71.081696,-71.075727,-71.075727,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1694,1704,28,34.9,17.4,0,18,0,2107,48333,13828,16987,25.9,53.3,21.2,17.5,0.7,7.3,28.8,8,37.6,3.5,3.8,1376,88.9,7.4,3.7,0,18.3,1339,3064,1271,655,1001,4018,11,0,0,759,235,158,219,1141,80,40,88,937,53,257,15,1024,100,272,85,200,4461,753,24,340,4,92,5161,513,442,989,1306,1598,2892,2782,0,0,0,0,0,0,0,0,0,0
Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586,-71.04569256,25025060600,0.146,0.754759239,70.42424242,2679,75190,0.062,0.289,25.6,297.6666667,3352.444444,30172,0.135189864,1.431669218,0.748422291,0.788416395,0.57512794,42.35245,42.359705,42.351763,42.352271,42.355721,-71.04685,-71.059215,-71.054797,-71.055242,-71.049897,TRUE,FALSE,FALSE,FALSE,FALSE,Massachusetts,Suffolk,1298,1381,1,85.4,0.7,0,10.2,0,2347,112688,23121,8016,7,70.7,4.6,21.9,0,2.7,35.1,6.7,22.2,3.2,3.9,2022,85.4,9,5.6,0,3.9,8085,17137,4950,2828,4193,23151,0,0,0,823,515,1203,229,421,2271,3904,1313,10541,468,1652,322,1417,250,4427,324,92,24184,2577,72,2838,32,469,27781,2391,2061,3794,5413,10819,17152,13020,0,0,0,0,0,0,0,0,0,0
